par_state,par_county,kid_race,par_pctile,shrunk_xkid_stubalance2020,county_name
42,103,Asian,50,19265,Pike
42,103,White,25,12270,Pike
42,103,Asian,75,22530,Pike
42,103,Pooled,50,12812.62460374544,Pike
42,103,Black,50,19455,Pike
42,103,Asian,-9,19265,Pike
42,103,Black,-9,19455,Pike
42,103,Asian,25,16000,Pike
42,103,Black,25,21190,Pike
42,103,Pooled,-9,12831.13569321534,Pike
42,103,Black,75,17720,Pike
42,103,White,75,12440,Pike
42,103,Hispanic,50,13130,Pike
42,103,White,50,12355,Pike
42,105,Hispanic,75,10420,Potter
42,105,Hispanic,-9,7454.5,Potter
42,105,Hispanic,25,4489,Potter
42,105,Hispanic,50,7454.5,Potter
42,105,Black,75,41250,Potter
42,105,White,75,16520,Potter
42,105,Pooled,25,6911.25,Potter
42,105,Black,25,15320,Potter
42,105,White,25,6681,Potter
42,105,Pooled,50,12143.90086206897,Potter
42,105,Black,-9,28285,Potter
42,105,White,-9,10928.43715846995,Potter
42,105,Pooled,-9,11486.53266331658,Potter
42,105,Pooled,75,17376.55172413793,Potter
42,105,Black,50,28285,Potter
42,105,White,50,11600.5,Potter
42,107,AIAN,25,10420,Schuylkill
42,107,AIAN,-9,11150,Schuylkill
42,107,White,-9,10436.24054982818,Schuylkill
42,107,Asian,75,13980,Schuylkill
42,107,White,25,8638,Schuylkill
42,107,Black,-9,16155,Schuylkill
42,107,Pooled,-9,10497.2,Schuylkill
42,107,Asian,25,21260,Schuylkill
42,107,Pooled,75,12199.30628272251,Schuylkill
42,107,Black,25,15680,Schuylkill
42,107,Asian,50,17620,Schuylkill
42,107,Hispanic,50,10722.5,Schuylkill
42,107,White,50,10394,Schuylkill
42,107,Asian,-9,17620,Schuylkill
42,107,White,75,12150,Schuylkill
42,107,Hispanic,75,14080,Schuylkill
42,107,AIAN,50,11150,Schuylkill
42,107,AIAN,75,11880,Schuylkill
42,107,Black,75,16630,Schuylkill
42,107,Hispanic,-9,9603.333333333334,Schuylkill
42,107,Black,50,16155,Schuylkill
42,107,Hispanic,25,7365,Schuylkill
42,107,Pooled,50,10464.82297831778,Schuylkill
42,107,Pooled,25,8730.339673913044,Schuylkill
42,109,Hispanic,-9,11177,Snyder
42,109,White,75,10940,Snyder
42,109,Pooled,75,11163.80838323353,Snyder
42,109,White,25,5910,Snyder
42,109,Black,25,11810,Snyder
42,109,Hispanic,50,11177,Snyder
42,109,Asian,50,15610,Snyder
42,109,Hispanic,25,12670,Snyder
42,109,Asian,-9,15610,Snyder
42,109,White,-9,8169.855072463768,Snyder
42,109,White,50,8425,Snyder
42,109,Black,-9,11545,Snyder
42,109,Asian,75,21200,Snyder
42,109,Black,75,11280,Snyder
42,109,Pooled,-9,8469.528455284553,Snyder
42,109,Pooled,25,6242.079207920792,Snyder
42,109,Black,50,11545,Snyder
42,109,Asian,25,10020,Snyder
42,109,Pooled,50,8702.943795577163,Snyder
42,109,Hispanic,75,9684,Snyder
42,111,White,50,9282.5,Somerset
42,111,Asian,-9,20810,Somerset
42,111,Hispanic,50,25534.5,Somerset
42,111,Hispanic,75,42470,Somerset
42,111,Pooled,75,11780.0288184438,Somerset
42,111,Hispanic,25,8599,Somerset
42,111,Pooled,-9,9429.92977893368,Somerset
42,111,White,75,11290,Somerset
42,111,Hispanic,-9,25534.5,Somerset
42,111,Black,25,18110,Somerset
42,111,Asian,25,18590,Somerset
42,111,Black,-9,14495,Somerset
42,111,Pooled,25,7497.502369668247,Somerset
42,111,Pooled,50,9638.765594056025,Somerset
42,111,Asian,50,20810,Somerset
42,111,Black,75,10880,Somerset
42,111,Asian,75,23030,Somerset
42,111,Black,50,14495,Somerset
42,111,White,-9,9080.402684563758,Somerset
42,111,White,25,7275,Somerset
42,113,White,50,7680.5,Sullivan
42,113,Pooled,25,5341,Sullivan
42,113,White,25,5341,Sullivan
42,113,White,-9,7012.071428571428,Sullivan
42,113,Pooled,-9,7012.071428571428,Sullivan
42,113,Pooled,75,10020,Sullivan
42,113,White,75,10020,Sullivan
42,113,Pooled,50,7680.5,Sullivan
42,115,Pooled,75,13076.49681528662,Susquehanna
42,115,Black,25,24010,Susquehanna
42,115,Black,75,21440,Susquehanna
42,115,White,50,10569,Susquehanna
42,115,Hispanic,50,7451,Susquehanna
42,115,Black,50,22725,Susquehanna
42,115,Hispanic,25,5907,Susquehanna
42,115,White,25,8908,Susquehanna
42,115,Black,-9,22725,Susquehanna
42,115,Asian,75,39480,Susquehanna
42,115,White,75,12230,Susquehanna
42,115,White,-9,10304.20289855072,Susquehanna
42,115,Asian,25,15770,Susquehanna
42,115,Hispanic,75,8995,Susquehanna
42,115,Asian,-9,27625,Susquehanna
42,115,Pooled,-9,10887.14905149051,Susquehanna
42,115,Hispanic,-9,7451,Susquehanna
42,115,Pooled,50,11171.14463405841,Susquehanna
42,115,Asian,50,27625,Susquehanna
42,115,Pooled,25,9265.792452830188,Susquehanna
42,117,Black,75,19670,Tioga
42,117,White,-9,10343.40697674419,Tioga
42,117,Asian,75,15790,Tioga
42,117,Pooled,25,8366.291828793774,Tioga
42,117,Pooled,-9,10456.54845814978,Tioga
42,117,Pooled,50,10774.86165043749,Tioga
42,117,Black,25,14360,Tioga
42,117,White,25,8277,Tioga
42,117,Hispanic,75,8874,Tioga
42,117,Asian,25,8931,Tioga
42,117,Black,50,17015,Tioga
42,117,White,75,13080,Tioga
42,117,Hispanic,-9,8075.5,Tioga
42,117,White,50,10678.5,Tioga
42,117,Pooled,75,13183.43147208122,Tioga
42,117,Hispanic,25,7277,Tioga
42,117,Black,-9,17015,Tioga
42,117,Asian,50,12360.5,Tioga
42,117,Asian,-9,12360.5,Tioga
42,117,Hispanic,50,8075.5,Tioga
42,119,Black,50,24775,Union
42,119,Pooled,50,9976.042502004811,Union
42,119,White,50,9470,Union
42,119,Asian,-9,18270,Union
42,119,Pooled,75,11710.68965517241,Union
42,119,White,75,11260,Union
42,119,Black,25,22070,Union
42,119,Hispanic,25,10380,Union
42,119,Hispanic,75,10630,Union
42,119,White,-9,9752.631578947368,Union
42,119,Hispanic,-9,10505,Union
42,119,Black,75,27480,Union
42,119,Pooled,-9,10233.66336633663,Union
42,119,Pooled,25,8241.39534883721,Union
42,119,White,25,7680,Union
42,119,Black,-9,24775,Union
42,119,Asian,75,21810,Union
42,119,Asian,25,14730,Union
42,119,Hispanic,50,10505,Union
42,119,Asian,50,18270,Union
42,121,Pooled,25,9279.695906432749,Venango
42,121,Black,75,14180,Venango
42,121,Hispanic,-9,15864.5,Venango
42,121,Pooled,75,14016.24649859944,Venango
42,121,Pooled,-9,11698.79256080114,Venango
42,121,White,-9,11564.53333333333,Venango
42,121,Asian,75,13600,Venango
42,121,White,75,13920,Venango
42,121,Hispanic,50,15864.5,Venango
42,121,Hispanic,75,22570,Venango
42,121,White,25,9102,Venango
42,121,Black,50,16495,Venango
42,121,Hispanic,25,9159,Venango
42,121,Asian,25,14530,Venango
42,121,Black,-9,16495,Venango
42,121,Asian,-9,14065,Venango
42,121,Pooled,50,11647.9712025161,Venango
42,121,White,50,11511,Venango
42,121,Black,25,18810,Venango
42,121,Asian,50,14065,Venango
42,123,Pooled,25,9607.684824902724,Warren
42,123,Pooled,50,10938.36296039657,Warren
42,123,Black,25,10260,Warren
42,123,Hispanic,50,16125,Warren
42,123,Black,50,13675,Warren
42,123,Pooled,-9,11023.19672131147,Warren
42,123,Pooled,75,12269.04109589041,Warren
42,123,Hispanic,25,20590,Warren
42,123,Black,75,17090,Warren
42,123,Black,-9,13675,Warren
42,123,White,-9,10740.6,Warren
42,123,Hispanic,-9,16125,Warren
42,123,Hispanic,75,11660,Warren
42,123,Asian,75,14990,Warren
42,123,White,25,9107,Warren
42,123,White,50,10638.5,Warren
42,123,White,75,12170,Warren
42,123,Asian,50,21815,Warren
42,123,Asian,25,28640,Warren
42,123,Asian,-9,21815,Warren
42,125,AIAN,75,19170,Washington
42,125,AIAN,-9,12622,Washington
42,125,White,50,10781,Washington
42,125,Asian,25,11230,Washington
42,125,Hispanic,-9,10088.5,Washington
42,125,Asian,75,11250,Washington
42,125,Black,25,16140,Washington
42,125,AIAN,50,12622,Washington
42,125,Hispanic,25,10350,Washington
42,125,Hispanic,75,9827,Washington
42,125,Pooled,50,11098.6203376551,Washington
42,125,White,75,12110,Washington
42,125,Pooled,75,12305.20807926829,Washington
42,125,AIAN,25,6074,Washington
42,125,Black,-9,18090,Washington
42,125,Pooled,-9,11350.38645785352,Washington
42,125,Black,75,22640,Washington
42,125,White,-9,11094.65693430657,Washington
42,125,Pooled,25,9892.032596041909,Washington
42,125,Asian,50,11240,Washington
42,125,Black,50,19390,Washington
42,125,White,25,9452,Washington
42,125,Hispanic,50,10088.5,Washington
42,125,Asian,-9,11240,Washington
42,127,Hispanic,25,16080,Wayne
42,127,White,-9,11424.85714285714,Wayne
42,127,Hispanic,50,13590,Wayne
42,127,Black,75,26400,Wayne
42,127,Black,-9,20575,Wayne
42,127,White,50,11550,Wayne
42,127,Pooled,50,11753.50633202855,Wayne
42,127,Pooled,25,10292.59405940594,Wayne
42,127,Black,25,14750,Wayne
42,127,Pooled,75,13214.41860465116,Wayne
42,127,Asian,50,9995.5,Wayne
42,127,White,25,10090,Wayne
42,127,Asian,25,9671,Wayne
42,127,Black,50,20575,Wayne
42,127,Hispanic,75,11100,Wayne
42,127,Pooled,-9,11636.32085561497,Wayne
42,127,Asian,-9,9995.5,Wayne
42,127,Asian,75,10320,Wayne
42,127,Hispanic,-9,13590,Wayne
42,127,White,75,13010,Wayne
42,129,Black,-9,21428.82352941177,Westmoreland
42,129,White,75,12940,Westmoreland
42,129,Asian,-9,19583.24324324324,Westmoreland
42,129,AIAN,25,10600,Westmoreland
42,129,AIAN,75,14910,Westmoreland
42,129,Hispanic,50,15325,Westmoreland
42,129,Pooled,75,13250.93648208469,Westmoreland
42,129,Pooled,25,10100.48937540245,Westmoreland
42,129,Asian,25,14740,Westmoreland
42,129,Black,25,18590,Westmoreland
42,129,White,-9,11678.22454308094,Westmoreland
42,129,Asian,75,21140,Westmoreland
42,129,AIAN,50,12755,Westmoreland
42,129,Pooled,-9,12030.52132701422,Westmoreland
42,129,AIAN,-9,12755,Westmoreland
42,129,Black,75,26210,Westmoreland
42,129,White,25,9630,Westmoreland
42,129,Hispanic,-9,15325,Westmoreland
42,129,Black,50,22400,Westmoreland
42,129,Asian,50,17940,Westmoreland
42,129,Pooled,50,11675.71292874357,Westmoreland
42,129,White,50,11285,Westmoreland
42,129,Hispanic,75,14310,Westmoreland
42,129,Hispanic,25,16340,Westmoreland
42,131,White,25,7702,Wyoming
42,131,Hispanic,25,8132,Wyoming
42,131,Hispanic,50,8517.5,Wyoming
42,131,Asian,25,23240,Wyoming
42,131,Asian,75,35460,Wyoming
42,131,Asian,50,29350,Wyoming
42,131,Pooled,50,10555.73020833333,Wyoming
42,131,Hispanic,-9,8517.5,Wyoming
42,131,White,50,9771,Wyoming
42,131,Asian,-9,29350,Wyoming
42,131,Black,75,21320,Wyoming
42,131,Pooled,75,12782.59375,Wyoming
42,131,Black,50,15930,Wyoming
42,131,White,-9,9844.892857142857,Wyoming
42,131,Hispanic,75,8903,Wyoming
42,131,Pooled,-9,10627.56451612903,Wyoming
42,131,Pooled,25,8328.866666666667,Wyoming
42,131,Black,-9,15930,Wyoming
42,131,Black,25,10540,Wyoming
42,131,White,75,11840,Wyoming
42,133,Black,-9,18072.79069767442,York
42,133,Asian,50,14595,York
42,133,Hispanic,75,13450,York
42,133,Asian,25,13930,York
42,133,Black,25,16190,York
42,133,Hispanic,-9,10323.18333333333,York
42,133,Black,50,19870,York
42,133,White,50,9189,York
42,133,Pooled,75,10901.40703517588,York
42,133,AIAN,-9,7775,York
42,133,Asian,-9,14702.25806451613,York
42,133,Asian,75,15260,York
42,133,AIAN,25,5160,York
42,133,Hispanic,50,11268.5,York
42,133,Pooled,25,8868.466749533873,York
42,133,Hispanic,25,9087,York
42,133,White,25,7848,York
42,133,AIAN,50,7775,York
42,133,Black,75,23550,York
42,133,White,75,10530,York
42,133,White,-9,9649.648854961832,York
42,133,Pooled,50,9884.936892354875,York
42,133,AIAN,75,10390,York
42,133,Pooled,-9,10157.15199089875,York
44,1,Hispanic,-9,12399.5,Bristol
44,1,Black,25,11120,Bristol
44,1,Hispanic,75,19040,Bristol
44,1,Black,-9,12740,Bristol
44,1,Pooled,-9,10175.37394957983,Bristol
44,1,Asian,75,18370,Bristol
44,1,White,25,7007,Bristol
44,1,Asian,25,7408,Bristol
44,1,Asian,-9,12889,Bristol
44,1,Black,75,14360,Bristol
44,1,Hispanic,50,12399.5,Bristol
44,1,White,75,11260,Bristol
44,1,White,50,9133.5,Bristol
44,1,Pooled,50,9259.32128462396,Bristol
44,1,Pooled,75,11439.52662721893,Bristol
44,1,White,-9,10066.17543859649,Bristol
44,1,Asian,50,12889,Bristol
44,1,Pooled,25,7079.115942028986,Bristol
44,1,Black,50,12740,Bristol
44,1,Hispanic,25,5759,Bristol
44,3,White,-9,9787.048346055979,Kent
44,3,Asian,-9,12744.28571428571,Kent
44,3,Pooled,25,7959.059639389737,Kent
44,3,Black,25,21380,Kent
44,3,Hispanic,75,14610,Kent
44,3,Black,-9,19755,Kent
44,3,AIAN,75,7944,Kent
44,3,Hispanic,25,8110,Kent
44,3,Pooled,75,11034.75477239354,Kent
44,3,White,25,7670,Kent
44,3,Pooled,50,9496.907205891637,Kent
44,3,AIAN,25,8538,Kent
44,3,White,75,10870,Kent
44,3,AIAN,50,8241,Kent
44,3,Asian,75,13040,Kent
44,3,Asian,25,12120,Kent
44,3,Hispanic,50,11360,Kent
44,3,Pooled,-9,9970.147863658185,Kent
44,3,Black,75,18380,Kent
44,3,Hispanic,-9,11023.79310344828,Kent
44,3,Black,50,19880,Kent
44,3,AIAN,-9,8241,Kent
44,3,Asian,50,12580,Kent
44,3,White,50,9270,Kent
44,5,Black,25,15990,Newport
44,5,AIAN,25,6651,Newport
44,5,Hispanic,75,18370,Newport
44,5,Pooled,-9,9955.746038365305,Newport
44,5,Black,-9,15839.45454545455,Newport
44,5,Asian,-9,10355.25,Newport
44,5,White,75,10330,Newport
44,5,AIAN,75,9498,Newport
44,5,Black,75,15530,Newport
44,5,Asian,25,7719,Newport
44,5,Asian,75,12640,Newport
44,5,Hispanic,25,9021,Newport
44,5,Black,50,15760,Newport
44,5,AIAN,-9,8074.5,Newport
44,5,White,25,7846,Newport
44,5,White,50,9088,Newport
44,5,Asian,50,10179.5,Newport
44,5,White,-9,9551.603686635945,Newport
44,5,Pooled,75,10638.62539481996,Newport
44,5,AIAN,50,8074.5,Newport
44,5,Pooled,25,8629.36809815951,Newport
44,5,Hispanic,-9,13316.48648648649,Newport
44,5,Pooled,50,9633.996746489736,Newport
44,5,Hispanic,50,13695.5,Newport
44,7,Black,-9,18871.27962085308,Providence
44,7,AIAN,25,6101,Providence
44,7,AIAN,50,10445.5,Providence
44,7,Pooled,25,9134.059807760768,Providence
44,7,Pooled,75,11147.2125984252,Providence
44,7,Hispanic,75,15760,Providence
44,7,White,75,10540,Providence
44,7,Asian,75,11200,Providence
44,7,Hispanic,25,8914,Providence
44,7,White,50,9079,Providence
44,7,Hispanic,-9,9923.346153846154,Providence
44,7,AIAN,-9,9260.636363636364,Providence
44,7,AIAN,75,14790,Providence
44,7,White,-9,9458.731277533039,Providence
44,7,White,25,7618,Providence
44,7,Pooled,-9,10202.20153743315,Providence
44,7,Black,75,22640,Providence
44,7,Asian,50,10183.5,Providence
44,7,Pooled,50,10140.63620309298,Providence
44,7,Black,25,17670,Providence
44,7,Black,50,20155,Providence
44,7,Asian,-9,9998.681818181818,Providence
44,7,Hispanic,50,12337,Providence
44,7,Asian,25,9167,Providence
44,9,Black,-9,15823.92857142857,Washington
44,9,White,50,10021.5,Washington
44,9,Pooled,75,11642.80750137893,Washington
44,9,Pooled,50,10119.97100215145,Washington
44,9,Hispanic,75,12540,Washington
44,9,AIAN,50,4661,Washington
44,9,Hispanic,50,11264.5,Washington
44,9,AIAN,75,4584,Washington
44,9,Black,50,16065,Washington
44,9,White,-9,10625.48221343874,Washington
44,9,Pooled,-9,10666.77661169415,Washington
44,9,Pooled,25,8597.134502923976,Washington
44,9,Asian,75,14090,Washington
44,9,AIAN,25,4738,Washington
44,9,White,75,11630,Washington
44,9,Asian,25,8892,Washington
44,9,Asian,50,11491,Washington
44,9,Hispanic,-9,11217.25925925926,Washington
44,9,White,25,8413,Washington
44,9,AIAN,-9,4661,Washington
44,9,Black,25,19440,Washington
44,9,Black,75,12690,Washington
44,9,Asian,-9,12068.55555555555,Washington
44,9,Hispanic,25,9989,Washington
45,1,Hispanic,-9,21970,Abbeville
45,1,White,-9,7584.897959183673,Abbeville
45,1,Pooled,75,11034.65853658537,Abbeville
45,1,White,75,8878,Abbeville
45,1,Black,75,19860,Abbeville
45,1,Hispanic,25,15560,Abbeville
45,1,Hispanic,75,28380,Abbeville
45,1,White,25,6441,Abbeville
45,1,Black,25,18760,Abbeville
45,1,Black,-9,18888.57142857143,Abbeville
45,1,Pooled,50,11651.72260162602,Abbeville
45,1,Hispanic,50,21970,Abbeville
45,1,White,50,7659.5,Abbeville
45,1,Black,50,19310,Abbeville
45,1,Pooled,-9,11832.58620689655,Abbeville
45,1,Pooled,25,12268.78666666667,Abbeville
45,3,White,50,7838.5,Aiken
45,3,Hispanic,25,6094,Aiken
45,3,Pooled,75,12516.43695763144,Aiken
45,3,Black,50,23170,Aiken
45,3,Pooled,25,10943.3970681963,Aiken
45,3,AIAN,75,7260,Aiken
45,3,Black,-9,20955.8064516129,Aiken
45,3,Asian,25,10470,Aiken
45,3,Pooled,-9,11816.86224489796,Aiken
45,3,Asian,-9,13725,Aiken
45,3,Asian,50,13725,Aiken
45,3,Asian,75,16980,Aiken
45,3,Black,75,28450,Aiken
45,3,White,75,9866,Aiken
45,3,Hispanic,75,13770,Aiken
45,3,AIAN,25,7710,Aiken
45,3,AIAN,-9,7485,Aiken
45,3,Hispanic,50,9932,Aiken
45,3,Pooled,50,11729.91701291387,Aiken
45,3,Hispanic,-9,8972.5,Aiken
45,3,White,25,5811,Aiken
45,3,AIAN,50,7485,Aiken
45,3,Black,25,17890,Aiken
45,3,White,-9,8492.532258064517,Aiken
45,5,White,75,8874,Allendale
45,5,Pooled,50,21979.36770833333,Allendale
45,5,Black,50,32465,Allendale
45,5,Black,75,42260,Allendale
45,5,Black,25,22670,Allendale
45,5,Pooled,-9,21164.18103448276,Allendale
45,5,Pooled,75,23223.6,Allendale
45,5,Black,-9,24430.8988764045,Allendale
45,5,White,-9,9301.842105263158,Allendale
45,5,Hispanic,25,12140,Allendale
45,5,Hispanic,50,12995,Allendale
45,5,Hispanic,75,13850,Allendale
45,5,Pooled,25,20735.13541666667,Allendale
45,5,White,25,9613,Allendale
45,5,White,50,9243.5,Allendale
45,5,Hispanic,-9,12995,Allendale
45,7,Asian,50,16260,Anderson
45,7,White,50,7712.5,Anderson
45,7,Pooled,50,9615.220066191578,Anderson
45,7,Hispanic,50,11572,Anderson
45,7,AIAN,25,5564,Anderson
45,7,Black,-9,16811.56626506024,Anderson
45,7,Pooled,25,8505.038880248834,Anderson
45,7,White,75,9427,Anderson
45,7,AIAN,75,20980,Anderson
45,7,White,25,5998,Anderson
45,7,Asian,-9,16260,Anderson
45,7,White,-9,7852.459183673469,Anderson
45,7,Asian,25,15700,Anderson
45,7,Black,75,24570,Anderson
45,7,Hispanic,-9,10346,Anderson
45,7,Hispanic,25,7894,Anderson
45,7,Black,50,19710,Anderson
45,7,AIAN,50,13272,Anderson
45,7,Asian,75,16820,Anderson
45,7,Pooled,-9,9563.415626695605,Anderson
45,7,Pooled,75,10725.40125213432,Anderson
45,7,AIAN,-9,13272,Anderson
45,7,Black,25,14850,Anderson
45,7,Hispanic,75,15250,Anderson
45,9,Black,-9,26090,Bamberg
45,9,Black,50,30540,Bamberg
45,9,Black,75,35790,Bamberg
45,9,White,25,8510,Bamberg
45,9,Pooled,-9,19205.78612716763,Bamberg
45,9,Pooled,25,21108.33333333333,Bamberg
45,9,Hispanic,25,17340,Bamberg
45,9,Pooled,50,17094.42276422764,Bamberg
45,9,White,-9,7902.45,Bamberg
45,9,White,50,7881.5,Bamberg
45,9,Hispanic,50,13625.5,Bamberg
45,9,Hispanic,75,9911,Bamberg
45,9,Pooled,75,13080.51219512195,Bamberg
45,9,White,75,7253,Bamberg
45,9,Hispanic,-9,13625.5,Bamberg
45,9,Black,25,25290,Bamberg
45,11,White,75,9266,Barnwell
45,11,Hispanic,50,12663,Barnwell
45,11,Pooled,25,14781.37333333333,Barnwell
45,11,Hispanic,25,16300,Barnwell
45,11,Hispanic,75,9026,Barnwell
45,11,Hispanic,-9,12663,Barnwell
45,11,Black,25,19730,Barnwell
45,11,White,25,6948,Barnwell
45,11,Pooled,75,12401.5421686747,Barnwell
45,11,White,-9,8174.04958677686,Barnwell
45,11,Black,75,26680,Barnwell
45,11,Black,50,23205,Barnwell
45,11,White,50,8107,Barnwell
45,11,Pooled,50,13591.45775100402,Barnwell
45,11,Black,-9,20732.40384615385,Barnwell
45,11,Pooled,-9,13933.62231759657,Barnwell
45,13,Asian,-9,12707.5,Beaufort
45,13,Pooled,-9,13391.42372170997,Beaufort
45,13,Asian,50,12707.5,Beaufort
45,13,Hispanic,25,11270,Beaufort
45,13,Pooled,50,13393.20701492947,Beaufort
45,13,Hispanic,-9,12335.26315789474,Beaufort
45,13,Asian,25,20510,Beaufort
45,13,White,50,10290.5,Beaufort
45,13,White,25,9141,Beaufort
45,13,Pooled,75,13452.30337078652,Beaufort
45,13,AIAN,25,6889,Beaufort
45,13,Hispanic,75,14030,Beaufort
45,13,Pooled,25,13334.11065907242,Beaufort
45,13,Black,-9,20111.05263157895,Beaufort
45,13,Black,50,22725,Beaufort
45,13,AIAN,75,12810,Beaufort
45,13,Hispanic,50,12650,Beaufort
45,13,White,75,11440,Beaufort
45,13,White,-9,10550.06451612903,Beaufort
45,13,AIAN,-9,9849.5,Beaufort
45,13,Asian,75,4905,Beaufort
45,13,Black,75,27240,Beaufort
45,13,AIAN,50,9849.5,Beaufort
45,13,Black,25,18210,Beaufort
45,15,Hispanic,-9,14591.5625,Berkeley
45,15,Black,25,23820,Berkeley
45,15,AIAN,50,7771.5,Berkeley
45,15,White,75,11430,Berkeley
45,15,Asian,25,11700,Berkeley
45,15,AIAN,25,6180,Berkeley
45,15,Asian,50,12925,Berkeley
45,15,White,50,9843.5,Berkeley
45,15,Black,-9,26868.78260869565,Berkeley
45,15,Hispanic,25,14220,Berkeley
45,15,White,25,8257,Berkeley
45,15,Asian,-9,13100,Berkeley
45,15,Pooled,50,14218.51347742523,Berkeley
45,15,Pooled,75,14754.79820436084,Berkeley
45,15,White,-9,9996.137026239066,Berkeley
45,15,AIAN,-9,7771.5,Berkeley
45,15,Black,50,29475,Berkeley
45,15,Pooled,25,13682.22875048962,Berkeley
45,15,Asian,75,14150,Berkeley
45,15,Black,75,35130,Berkeley
45,15,Pooled,-9,14195.05376124285,Berkeley
45,15,Hispanic,50,14655,Berkeley
45,15,Hispanic,75,15090,Berkeley
45,15,AIAN,75,9363,Berkeley
45,17,Black,-9,23707.39130434783,Calhoun
45,17,Pooled,25,17357.69230769231,Calhoun
45,17,Pooled,75,15879.32692307692,Calhoun
45,17,Black,25,22330,Calhoun
45,17,Black,75,33850,Calhoun
45,17,White,75,9755,Calhoun
45,17,Hispanic,-9,17960,Calhoun
45,17,Pooled,-9,16902.81065088758,Calhoun
45,17,White,-9,7707.463768115942,Calhoun
45,17,Black,50,28090,Calhoun
45,17,Hispanic,25,12810,Calhoun
45,17,White,25,5340,Calhoun
45,17,White,50,7547.5,Calhoun
45,17,Pooled,50,16618.50961538462,Calhoun
45,17,Hispanic,50,17960,Calhoun
45,17,Hispanic,75,23110,Calhoun
45,19,AIAN,25,11260,Charleston
45,19,White,75,12680,Charleston
45,19,Hispanic,50,15220,Charleston
45,19,Asian,75,24300,Charleston
45,19,Pooled,25,17059.83805668016,Charleston
45,19,AIAN,-9,13260,Charleston
45,19,Black,50,27935,Charleston
45,19,Black,75,33620,Charleston
45,19,White,25,10100,Charleston
45,19,Asian,25,18720,Charleston
45,19,Asian,50,21510,Charleston
45,19,Pooled,-9,16770.21541407372,Charleston
45,19,Black,25,22250,Charleston
45,19,AIAN,75,15260,Charleston
45,19,Hispanic,-9,14620,Charleston
45,19,Black,-9,24368.63354037267,Charleston
45,19,Pooled,75,16399.1536991537,Charleston
45,19,White,-9,11669.5,Charleston
45,19,Hispanic,25,12820,Charleston
45,19,Pooled,50,16729.49587791693,Charleston
45,19,Hispanic,75,17620,Charleston
45,19,Asian,-9,21560.72727272727,Charleston
45,19,White,50,11390,Charleston
45,19,AIAN,50,13260,Charleston
45,21,Black,75,19970,Cherokee
45,21,Asian,75,6548,Cherokee
45,21,Hispanic,25,6652,Cherokee
45,21,Asian,-9,15679,Cherokee
45,21,Pooled,75,9341.313199105145,Cherokee
45,21,Asian,25,24810,Cherokee
45,21,White,-9,6107.317073170731,Cherokee
45,21,Hispanic,75,7467,Cherokee
45,21,White,75,8046,Cherokee
45,21,Black,-9,13653.33333333333,Cherokee
45,21,Pooled,-9,8216.581455805892,Cherokee
45,21,White,25,4433,Cherokee
45,21,Black,50,16180,Cherokee
45,21,Asian,50,15679,Cherokee
45,21,Hispanic,50,7059.5,Cherokee
45,21,Hispanic,-9,7059.5,Cherokee
45,21,Black,25,12390,Cherokee
45,21,White,50,6239.5,Cherokee
45,21,Pooled,50,8423.392101674213,Cherokee
45,21,Pooled,25,7505.471004243282,Cherokee
45,23,AIAN,75,7819,Chester
45,23,White,50,6621.5,Chester
45,23,AIAN,50,6282.5,Chester
45,23,Pooled,-9,9865.752886836028,Chester
45,23,AIAN,-9,6282.5,Chester
45,23,Black,-9,14088.77094972067,Chester
45,23,Black,75,22410,Chester
45,23,Asian,25,10110,Chester
45,23,Black,50,17445,Chester
45,23,Asian,75,13620,Chester
45,23,Hispanic,25,7054,Chester
45,23,Asian,50,11865,Chester
45,23,Hispanic,75,13410,Chester
45,23,Black,25,12480,Chester
45,23,Hispanic,50,10232,Chester
45,23,Asian,-9,11865,Chester
45,23,White,25,4934,Chester
45,23,White,-9,6621.5,Chester
45,23,Pooled,75,11184.75,Chester
45,23,Pooled,25,9122.924187725632,Chester
45,23,Pooled,50,10153.83709386282,Chester
45,23,AIAN,25,4746,Chester
45,23,Hispanic,-9,10232,Chester
45,23,White,75,8309,Chester
45,25,Black,-9,16279.77011494253,Chesterfield
45,25,Pooled,50,10924.05110288263,Chesterfield
45,25,White,25,5704,Chesterfield
45,25,AIAN,50,9214.5,Chesterfield
45,25,Black,25,15380,Chesterfield
45,25,Black,75,23620,Chesterfield
45,25,Hispanic,25,6941,Chesterfield
45,25,Pooled,25,10398.21118012422,Chesterfield
45,25,White,-9,7378.553571428572,Chesterfield
45,25,AIAN,25,4649,Chesterfield
45,25,Asian,50,9166.5,Chesterfield
45,25,AIAN,75,13780,Chesterfield
45,25,White,50,7579.5,Chesterfield
45,25,Hispanic,50,11085.5,Chesterfield
45,25,Asian,25,8461,Chesterfield
45,25,Pooled,-9,10741.43723849372,Chesterfield
45,25,White,75,9455,Chesterfield
45,25,Asian,-9,9166.5,Chesterfield
45,25,Hispanic,-9,11085.5,Chesterfield
45,25,Asian,75,9872,Chesterfield
45,25,Pooled,75,11449.89102564103,Chesterfield
45,25,Hispanic,75,15230,Chesterfield
45,25,AIAN,-9,9214.5,Chesterfield
45,25,Black,50,19500,Chesterfield
45,27,Pooled,50,18243.78015111886,Clarendon
45,27,Asian,50,12180,Clarendon
45,27,Black,50,32290,Clarendon
